username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-20 00:30:48,0,"#SeleccionColombia 

El volante del Boavista es una de las grandes sorpresas del listado⬇️ https://t.co/ak6hemQITk","[{'text': 'SeleccionColombia', 'indices': [0, 18]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 22:00:18,0,"#SelecciónColombia

El defensor fue llamado para disputar las Eliminatorias con la Selección Colombia. ⬇️ https://t.co/VPZ4d18lk9","[{'text': 'SelecciónColombia', 'indices': [0, 18]}]"
nicovaront,Emprendedor. Comunicador Social y Periodista. Tolimense. @mrfoxyogurt en IG,"Medellín, Colombia",903,1460,8365,2009-09-29 01:18:41,2021-05-19 21:59:19,0,"Entonces, si las convocatorias son por méritos logrados deberíamos poner de DT a Pacho Maturana, el técnico más exitoso de la Sele, aunque ninguno estaría de acuerdo. Conclusión, si el jugador está en gran momento hay que darle confianza, sin importar su nombre #SeleccionColombia","[{'text': 'SeleccionColombia', 'indices': [262, 280]}]"
DanZag94,,,103,4,132,2012-04-26 04:36:00,2021-05-19 21:53:21,0,"QUE TRUCAZO!!!!!!! 😮😮😮

#Everton @Everton 
@EvertonESP #SeleccionColombia @FCFSeleccionCol https://t.co/0bkpALw3lX","[{'text': 'Everton', 'indices': [24, 32]}, {'text': 'SeleccionColombia', 'indices': [55, 73]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 21:30:27,0,"#SelecciónColombia

Al comentarista le parece “inexplicable” el llamado de Juan Fernando Quintero y Sebastián Pérez.⬇️ https://t.co/ViGRz9AORb","[{'text': 'SelecciónColombia', 'indices': [0, 18]}]"
cjotapolania,Editor Deportes El País. Realizador documentales 'La jaula del Palomo' y 'Palomo'. Autor  libro 'Gabriel Ochoa Uribe'. Docente UAO. The Beatles y Rubén Blades,"Cali, Colombia",1677,4143,9121,2020-06-01 18:45:04,2021-05-19 21:23:52,0,"Así somos. Si Rueda hace un llamado igual al que venía de la Selección Colombia, estaríamos diciendo que a qué vino. Y se juega sus cartas de confianza añadidas a la base del equipo y cuestionamos la convocatoria. Duro así. #SeleccionColombia","[{'text': 'SeleccionColombia', 'indices': [224, 242]}]"
ElCali013,"🏟Periodista Deportivo. Estudiante de Fotografía. Viajero empedernido.
Experiencia: medios escritos, radiales, e Internet 🇩🇪Múnich Moscú 🗽New York
🗣Italiano","Lima, Perú",280,400,11608,2013-01-08 23:23:58,2021-05-19 20:38:03,1,"#SeleccionColombia ⚽️🇨🇴Reinaldo Rueda dio a conocer hoy la lista de convocados para los partidos clasificatorios ante 🇵🇪Perú en Lima y 🇦🇷Argentina en Barranquilla. Entre ellos destacan, el portero David Ospina (Napoli🇮🇹), Duván Zapata (Atalanta🇮🇹), y James Rodríguez (Everton🏴󠁧󠁢󠁥󠁮󠁧󠁿) https://t.co/XQ3dKJ90Si","[{'text': 'SeleccionColombia', 'indices': [0, 18]}]"
Joseph_Munoz,♬☆ '♥͡'★♬,,147,870,5569,2011-08-09 22:21:06,2021-05-19 20:19:52,0,"Aldair Quintana es mejor que Ivan Arboleda 🤷🏻 
Que empiece la mermelada Reinaldo Rueda 🍯🍯
#SeleccionColombia","[{'text': 'SeleccionColombia', 'indices': [90, 108]}]"
724noticiascol,"https://t.co/QmRvf5Ka1l es un portal de noticias para Colombia y el mundo, dirigido por Jota Jota Verbel.","Cartagena, Colombia",174,583,7875,2016-12-10 16:51:25,2021-05-19 20:10:37,0,"Presencia de James Rodríguez  y la ausencia de Falcao entre otras las sorpresas en la Convocatoria #SeleccionColombia 
https://t.co/4nBd9zKhd8","[{'text': 'SeleccionColombia', 'indices': [99, 117]}]"
teleheroicatv,"Tele Heroica, — Un producto audiovisual de K16 —.",Cartagena de Indias D.T.C ,54,61,733,2013-12-28 03:10:32,2021-05-19 19:47:31,0,"#Deportes| La @FCFSeleccionCol ya tiene definida la convocatoria para los próximos partidos de eliminatoria.

#TeleHeoricaTeInformaBien #SeleccionColombia
 https://t.co/b56o37wQdb","[{'text': 'Deportes', 'indices': [0, 9]}, {'text': 'TeleHeoricaTeInformaBien', 'indices': [110, 135]}, {'text': 'SeleccionColombia', 'indices': [136, 154]}]"
Andresittorami,"Administador de Empresas
Especialista en Gerencia del Talento Humano 
Soy Autonomo
Sigueme @andrewmauramirez",CALI.  COLOMBIA,274,79,300,2011-03-15 14:36:27,2021-05-19 19:46:04,0,"Yo no c ustedes pero para mí, Vuelve el puto amo de la pelota @juanferquinte10 Vamos con toda manito #SeleccionColombia https://t.co/e4mPDUIppC","[{'text': 'SeleccionColombia', 'indices': [101, 119]}]"
HablaDeportes,📻Escucha Habla Deportes Radio por nuestro Facebook Live 📱 🗓 Lunes a viernes. ⏰ 10:00-11:30 am. en los 94.1 FM de @UAutonoma en Barranquilla.,"Barranquilla, Atlántico",416,35267,114005,2013-12-15 17:25:39,2021-05-19 19:34:50,0,"#SelecciónColombia Tras varios meses sin jugar su mejor fútbol, Sebastián Pérez regresa a la Selección. Sus goles le permitieron a Borja volver, mientras que Baldomero Perlaza es el 'palo'
https://t.co/3WC3yRgoLa","[{'text': 'SelecciónColombia', 'indices': [0, 18]}]"
TineusRed,Síguenos también en: https://t.co/OWaPPLuVnw,,61,243,535,2014-11-15 00:18:46,2021-05-19 19:33:40,0,⚽️💪 Convocatoria de la #SelecciónColombia #Colombia 🇨🇴 para los partidos contra Perú 🇵🇪 (3 junio) y Argentina 🇦🇷 (8 junio) en Eliminatorias #ConLaTricolorPuesta 🔥 Más de la Selección acá 👉👉 https://t.co/wddbCe1rv2 👈👈 https://t.co/5AwZzHm76S,"[{'text': 'SelecciónColombia', 'indices': [23, 41]}, {'text': 'Colombia', 'indices': [42, 51]}, {'text': 'ConLaTricolorPuesta', 'indices': [140, 160]}]"
HaroldCovillaB,"Periodista Deportivo, Encontraras información, anécdotas, datos y toda la actualidad del mundo fútbol",Barranquilla ,718,89,1328,2011-09-09 21:29:28,2021-05-19 19:22:55,0,@MiguelABorja9 sus goles con @JuniorClubSA los han llevado nuevamente a la @FCFSeleccionCol merecido y la motivación sus niños de la fundación y el apoyo de @ChrisDaes que tambien le apueste a la #SeleccionColombia https://t.co/V4hoOautCg,"[{'text': 'SeleccionColombia', 'indices': [196, 214]}]"
Darglavy,Streamer y youtuber de Free Fire Espero mucho el apoyo de todos ustedes!!,,9,1,12,2016-02-22 17:12:02,2021-05-19 19:02:17,0,El mediocre llamado de Sebastian perez a la #SeleccionColombia Una total verguenza,"[{'text': 'SeleccionColombia', 'indices': [44, 62]}]"
josue_732,Reportero de @Podium_Deportes| Baseball⚾️ y fútbol⚽️| Bravos de León y Club León |,,319,60,287,2015-03-18 03:42:41,2021-05-19 18:53:39,0,"@yy11moreno y @williamtesillo seleccionados para los juegos de eliminatorias de la CONMEBOL. 

@clubleonfc @FCFSeleccionCol #EliminatoriasQatar2022 #Eliminatorias #SeleccionColombia #clubeleon #Convocatoria #Conmebol https://t.co/Pr6CaiTJLS","[{'text': 'EliminatoriasQatar2022', 'indices': [124, 147]}, {'text': 'Eliminatorias', 'indices': [148, 162]}, {'text': 'SeleccionColombia', 'indices': [163, 181]}, {'text': 'clubeleon', 'indices': [182, 192]}, {'text': 'Convocatoria', 'indices': [193, 206]}, {'text': 'Conmebol', 'indices': [207, 216]}]"
karimmusika,"Colombian | Artist, producer

Bookings: info@karimmusik.com  @andymargs Instagram: @Karimmusika","Canada, Colombia",929,1355,7457,2009-06-27 00:47:40,2021-05-19 18:34:36,0,"@ReinaldoRuedaDT profe no se le olvide que Falcao fue quien nos salvó el pasado partido de una derrota. Puede llamar a Duvan,Muriel, todos los delanteros de ahora, pero Falcao ha sido el único que los mete fijo! @falcao #SeleccionColombia","[{'text': 'SeleccionColombia', 'indices': [220, 238]}]"
SaqueDeMetaCO,"Medio digital 🇨🇴
Toda la actualidad deportiva a tu alcance🌐 
Ponte en modo #SaquedeMeta 📲
Contacto: Prensa@saquedemeta.co 📩","Bogotá, Colombia",236,5592,44658,2015-04-06 23:04:52,2021-05-19 18:31:46,0,"#FÚTBOLxSDM📲⚽️
𝐑𝐄𝐀𝐂𝐂𝐈𝐎𝐍𝐄𝐒 🇨🇴 
JuanFer Quintero 💥 y la sensación de volver a vestir la camiseta de la #SelecciónColombia🇨🇴 https://t.co/91DchFXhqD","[{'text': 'FÚTBOLxSDM', 'indices': [0, 11]}, {'text': 'SelecciónColombia', 'indices': [101, 119]}]"
futbolstrikers,"Fútbol las 24 horas y los 365 días del año. Noticias, cracks, fichajes y videos de las principales ligas del fútbol mundial en https://t.co/xxy10NXP2b",,907,149,3554,2020-10-19 19:04:25,2021-05-19 18:30:14,0,"Juanfer Quintero regresa a vestir la camiseta de la #SeleccionColombia  y lo festeja con este conmovedor mensaje para todos los fanáticos
https://t.co/LsLOrDDrRQ","[{'text': 'SeleccionColombia', 'indices': [52, 70]}]"
LunaHoyChia,Somos un medio de comunicación de carácter regional con sede en el Municipio de Chía y circulación en la Sabana Centro con una periodicidad mensual.,"Chia, Cundinamarca,Colombia",397,1883,12936,2011-07-22 15:08:01,2021-05-19 18:25:01,0,"#FútbolColombiano La jornada  corresponde a la fecha 7 y 8 de las Eliminatorias Sudamericanas que iniciará un nuevo proceso con Reinaldo Rueda. #Fútbol  #FútbolColombiano  #seleccióncolombia  #Deportes #LunaHoy #NoticiasLunaHoy
https://t.co/E0cKxUQXki","[{'text': 'FútbolColombiano', 'indices': [0, 17]}, {'text': 'Fútbol', 'indices': [144, 151]}, {'text': 'FútbolColombiano', 'indices': [153, 170]}, {'text': 'seleccióncolombia', 'indices': [172, 190]}, {'text': 'Deportes', 'indices': [192, 201]}, {'text': 'LunaHoy', 'indices': [202, 210]}, {'text': 'NoticiasLunaHoy', 'indices': [211, 227]}]"
CesarAu26814525,"profesional, ético, hombre de familia, amante del deporte.",,975,151,1270,2019-07-13 13:12:58,2021-05-19 17:36:44,1,La @FCF_Oficial entregó el listado oficial de convocados por @ReinaldoRuedaDT para la doble jornada de eliminatorias sudamericanas de cara a Catar 2022. #PasegolNoticias #elmediodeldeportecundinamarqués #SeleccionColombia #EliminatoriasQatar2022 https://t.co/9XbRpONFYj,[]
Davidbernal56,"Comunicador Social y Periodista de la  Universidad Uninpahu, amante al fútbol y la natación equipo Atletico Nacional y Barcelona de España,
Ecommerce Acer 🇨🇴",,280,122,6010,2013-05-30 01:34:43,2021-05-19 17:36:42,2,"#SeleccionColombia #Eliminatorias 

Hay al menos diez nombres que sorprendieron en la lista de Reinaldo⬇️ https://t.co/i4jzQwhMzs","[{'text': 'SeleccionColombia', 'indices': [15, 33]}, {'text': 'Eliminatorias', 'indices': [34, 48]}]"
PasegolC,,,3316,276,416,2018-08-22 01:43:19,2021-05-19 17:36:31,1,La @FCF_Oficial entregó el listado oficial de convocados por @ReinaldoRuedaDT para la doble jornada de eliminatorias sudamericanas de cara a Catar 2022. #PasegolNoticias #elmediodeldeportecundinamarqués #SeleccionColombia #EliminatoriasQatar2022 https://t.co/9XbRpONFYj,"[{'text': 'PasegolNoticias', 'indices': [153, 169]}, {'text': 'elmediodeldeportecundinamarqués', 'indices': [170, 202]}, {'text': 'SeleccionColombia', 'indices': [203, 221]}, {'text': 'EliminatoriasQatar2022', 'indices': [222, 245]}]"
moregrass511,,,193,342,55647,2016-06-13 16:42:14,2021-05-19 17:23:31,5,Nuestro benefactor #AlfredoMorelos fue convocado a la #SelecciónColombia para jugar los partidos de la Eliminatoria rumbo a #Catar 2022 🙌👏🇨🇴🇨🇴 #FundaciónAlfredoMorelos https://t.co/gCRHIaTKm7,"[{'text': 'AlfredoMorelos', 'indices': [40, 55]}, {'text': 'SelecciónColombia', 'indices': [75, 93]}]"
Quiqueson,"Periodista Deportivo RCN RADIO y Panelista de @latelepolemica en instagram Quiqueson, en https://t.co/gfOhxteOIc como Quique Barona Arango",Bogotá D.C.,726,26124,18667,2010-05-23 00:31:42,2021-05-19 17:11:06,2,"@FCFSeleccionCol y los convocados de @ReinaldoRuedaDT  
Les gusto la convocatoria, falto alguien? 
Recuerda suscribirte    
https://t.co/wrkaqqfx2L a través de @YouTube 
#Seleccióncolombia #ReinadoRueda #JamesRodriguez #falcao  #Cuadrado  #Santosborre #Quiqueson #quiquebarona",[]
futbolete,"Futbolete es fútbol, Marketing & Business ➡️ IG 📸https://t.co/ZdgvQwiCOP",Colombia,2195,47700,61706,2009-05-20 04:55:10,2021-05-19 17:10:43,0,¿Se siente tristeza por la ausencia de @FALCAO a la Selección Colombia? #Falcao #SelecciónColombia #Eliminatorias #Rueda https://t.co/d9FT4fIR1C,"[{'text': 'Falcao', 'indices': [72, 79]}, {'text': 'SelecciónColombia', 'indices': [80, 98]}, {'text': 'Eliminatorias', 'indices': [99, 113]}, {'text': 'Rueda', 'indices': [114, 120]}]"
DiegoCali14,,"North Lauderdale, FL",317,274,12299,2017-10-04 21:44:03,2021-05-19 16:23:54,0,Just shooting out this tweet to show my appreciation to one of the greatest and the craziest Goal Keeper we’ve every had. My man doing “El Escorpión” in an actual game. @higuitarene @FCFSeleccionCol #SeleccionColombia https://t.co/glJ1rL1jHQ,"[{'text': 'SeleccionColombia', 'indices': [199, 217]}]"
voztricolor21,"Información relacionada al balón ⚽Y nuestra bandera 🇨🇴
¡Interactúa con nosotros!

YouTube: https://t.co/JEb7DU0Jrk…

Instagram: https://t.co/IWyjU5z6nV",,82,8,15,2021-03-16 01:50:50,2021-05-19 16:22:47,0,"NUESTROS 26

¿Qué tanto han jugado los seleccionados por Reinaldo Rueda? ¿Quiénes faltaron? ¿Sorpresas?

Todo esto y más en nuestra nota, ¡vota y comenta tus opiniones!

#SeleccionColombia 
#Colombia 
#Rueda
#Qatar2022 

https://t.co/bXUnrjlzKt https://t.co/AXBOEdkhdO","[{'text': 'SeleccionColombia', 'indices': [170, 188]}, {'text': 'Colombia', 'indices': [190, 199]}, {'text': 'Rueda', 'indices': [201, 207]}, {'text': 'Qatar2022', 'indices': [208, 218]}]"
diegosierra_05,,,108,26,319,2011-05-15 18:53:16,2021-05-19 16:17:07,0,No entiendo cómo se convoca a #jamesrodriguez que vive lesionado y juega 1 de 5 partidos y no a #Falcao que cada vez que juega hace un gol y es mucho más líder del equipo @ReinaldoRuedaDT #SeleccionColombia,"[{'text': 'jamesrodriguez', 'indices': [30, 45]}, {'text': 'Falcao', 'indices': [96, 103]}, {'text': 'SeleccionColombia', 'indices': [188, 206]}]"
JoseCarlosTecno,"🚀Periodista. Tecnología, gadgets, digital journalism, innovación y #TransformaciónDigital 
👉📲https://t.co/MBGWm4WXxt",Colombia,19832,222841,72685,2008-08-01 22:51:24,2021-05-19 15:49:48,0,"A mi me faltaron Fabra y Cardona en la convocatoria de la #SelecciónColombia. Entren al sondeo de @futbolred y voten por esos que sobran y esos que faltaron en el equipo 👇⚽️🇨🇴
https://t.co/239UMOPchE","[{'text': 'SelecciónColombia', 'indices': [58, 76]}]"
christambal,Comunicación Social. Pontificia Universidad Javeriana. Radio📻 @MillosFCoficial @Arsenal - Özilista 🔝 Periodista en @futbolred ⚽🎙️ Podcast ▶️,Bogotá,408,229,19195,2010-12-02 16:51:37,2021-05-19 15:38:28,2,"#SeleccionColombia 

La decisión de incluir al volante en la lista de convocados fue bastante criticada. Aspectos positivos y negativos de su regreso⬇️ https://t.co/SNEvf6dmde","[{'text': 'SeleccionColombia', 'indices': [15, 33]}]"
christambal,Comunicación Social. Pontificia Universidad Javeriana. Radio📻 @MillosFCoficial @Arsenal - Özilista 🔝 Periodista en @futbolred ⚽🎙️ Podcast ▶️,Bogotá,408,229,19195,2010-12-02 16:51:37,2021-05-19 15:37:33,1,"#SeleccionColombia 

#PODCAST | Repasamos los regresos y detalles polémicos previo a Eliminatorias⬇️ https://t.co/f7e4Pk8ma6","[{'text': 'SeleccionColombia', 'indices': [15, 33]}, {'text': 'PODCAST', 'indices': [36, 44]}]"
RevistaElClavo,Durante más de 24 años hemos sido el medio de periodismo juvenil número 1 de Colombia. #ParaMentesJóvenes #ElClavoEnRadio #ElClavoTV,"Cali, Colombia",1047,13383,25898,2009-07-07 17:39:46,2021-05-19 15:31:00,0,"#NoticiasElClavo –  El país en problemas y Rueda convocó a la Selección

Muchas personas están en desacuerdo con adelantar procesos deportivos en el país...😱📝⚽️🥅

https://t.co/FaIe1v46z2
Tomado de: RCN.

#Deportes #Colombia #Rueda #SelecciónColombia #ColombiaSOSDDHH https://t.co/xHqp7NFfUz","[{'text': 'NoticiasElClavo', 'indices': [0, 16]}, {'text': 'Deportes', 'indices': [204, 213]}, {'text': 'Colombia', 'indices': [214, 223]}, {'text': 'Rueda', 'indices': [224, 230]}, {'text': 'SelecciónColombia', 'indices': [231, 249]}, {'text': 'ColombiaSOSDDHH', 'indices': [250, 266]}]"
Gous2021,🔥🖤,Barrio La Boca 💙💛,113,1,45,2020-01-09 21:24:53,2021-05-19 15:26:51,0,"#SeleccionColombia #ReinaldoRueda @FCFSeleccionCol Esta lista de convocados me parece una falta de respeto tenemos jugadores en mejor momento y no es capaz de llamarlos , es increíble que no esté Álvaro Montero , Edwin Cardona , Sebastian Villa , este hombre es un irresponsable!","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'ReinaldoRueda', 'indices': [19, 33]}]"
Impactosports11,,"Bogotá, D.C., Colombia",136,126,290,2019-02-05 19:08:42,2021-05-19 15:23:59,2,"@FCFSeleccionCol y los convocados de @ReinaldoRuedaDT  
Les gusto la convocatoria, falto alguien? 
Recuerda suscribirte    
https://t.co/wrkaqqfx2L a través de @YouTube 
#Seleccióncolombia #ReinadoRueda #JamesRodriguez #falcao  #Cuadrado  #Santosborre #Quiqueson #quiquebarona",[]
ColombiacomTW,"Nuestro portal ofrece noticias y servicios en línea para colombianos en todo el mundo. Turismo, Gastronomía, Actualidad, Deportes, ¡todo esto y mucho más!",Colombia,701,3531,59507,2016-04-26 06:31:46,2021-05-19 15:06:01,0,"#Fútbol ""Yerry Mina no es un defensa confiable"", Carlos Antonio Vélez #SelecciónColombia https://t.co/4B70GcuTVp","[{'text': 'Fútbol', 'indices': [0, 7]}, {'text': 'SelecciónColombia', 'indices': [70, 88]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 15:00:23,0,"#SelecciónColombia #Sondeo

Reinaldo Rueda entregó lista de 26 convocados para enfrentar a Perú y Argentina. https://t.co/1gS3tf0JUs","[{'text': 'SelecciónColombia', 'indices': [0, 18]}, {'text': 'Sondeo', 'indices': [19, 26]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 13:00:18,0,"#SeleccionColombia #Eliminatorias 

Hay al menos diez nombres que sorprendieron en la lista de Reinaldo⬇️ https://t.co/MZAqL4TK0z","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'Eliminatorias', 'indices': [19, 33]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 12:30:17,1,"#SeleccionColombia #Catar2022 

Sorpresas por los que no estarán para los partidos contra Perú y Argentina en las #Eliminatorias ⬇️ https://t.co/XBgx6Fvzb7","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'Catar2022', 'indices': [19, 29]}, {'text': 'Eliminatorias', 'indices': [114, 128]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 12:16:05,1,"#SeleccionColombia 

#PODCAST | Repasamos los regresos y detalles polémicos previo a Eliminatorias⬇️ https://t.co/f7e4Pk8ma6","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'PODCAST', 'indices': [21, 29]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 12:01:12,0,"#SeleccionColombia #Futbolcolombiano 

Los convocados de Reinaldo Rueda que estuvieron bajo sus órdenes en el conjunto verdolaga (2015-2017) y ahora lo harán en la Selección⬇️ https://t.co/k90VCp30uN","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'Futbolcolombiano', 'indices': [19, 36]}]"
lnavarrom22,Fiel amante y admirador del deporte mas hermoso del mundo:El Futbol,Monteria-Medellin-Cali,1214,566,138138,2009-11-26 15:40:43,2021-05-19 11:53:35,2,"#SeleccionColombia 

La decisión de incluir al volante en la lista de convocados fue bastante criticada. Aspectos positivos y negativos de su regreso⬇️ https://t.co/SNEvf6dmde","[{'text': 'SeleccionColombia', 'indices': [15, 33]}]"
Noti90Minutos,Mírenos de lunes a viernes a las 7:00 a.m. por nuestro ecosistema digital y a la 1:00 p.m. por nuestro canal Telepacífico y nuestro ecosistema digital.,"Cali, Valle del Cauca.",484,342074,129675,2011-06-03 17:15:10,2021-05-19 11:51:56,0,"#Noti90 Los próximos partidos de la #SelecciónColombia serán ante #Perú el jueves 3 y #Argentina el martes 8 de junio.

🔗https://t.co/GRF9WpVR1T","[{'text': 'Noti90', 'indices': [0, 7]}, {'text': 'SelecciónColombia', 'indices': [36, 54]}, {'text': 'Perú', 'indices': [66, 71]}, {'text': 'Argentina', 'indices': [86, 96]}]"
FFm5030,solo #deportes,,695,493,17541,2020-09-10 11:03:25,2021-05-19 11:37:59,1,#VerParaCreer a James Rodríguez como líder de la convocatoria de Reinaldo Rueda #SelecciónColombia #Fútbol https://t.co/cgH9VMRbun,"[{'text': 'VerParaCreer', 'indices': [19, 32]}, {'text': 'SelecciónColombia', 'indices': [99, 117]}, {'text': 'Fútbol', 'indices': [118, 125]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 11:31:08,2,"#SeleccionColombia 

La decisión de incluir al volante en la lista de convocados fue bastante criticada. Aspectos positivos y negativos de su regreso⬇️ https://t.co/SNEvf6dmde","[{'text': 'SeleccionColombia', 'indices': [0, 18]}]"
JorgeEdinsonDi1,,,22,0,703,2020-07-15 18:06:17,2021-05-19 11:30:25,3,"🇨🇴 #SelecciónColombia | Los elegidos por Reinaldo Rueda para enfrentar a @SeleccionPeru y @Argentina en las eliminatorias.

➡️ Nota completa: https://t.co/5YRdCvl23c

#LaNuevaEraDelPeriodismo https://t.co/3haB8VOZm2","[{'text': 'SelecciónColombia', 'indices': [23, 41]}]"
ColombiacomTW,"Nuestro portal ofrece noticias y servicios en línea para colombianos en todo el mundo. Turismo, Gastronomía, Actualidad, Deportes, ¡todo esto y mucho más!",Colombia,701,3531,59507,2016-04-26 06:31:46,2021-05-19 11:19:31,1,#VerParaCreer a James Rodríguez como líder de la convocatoria de Reinaldo Rueda #SelecciónColombia #Fútbol https://t.co/cgH9VMRbun,"[{'text': 'VerParaCreer', 'indices': [0, 13]}, {'text': 'SelecciónColombia', 'indices': [80, 98]}, {'text': 'Fútbol', 'indices': [99, 106]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 11:00:47,0,"#SeleccionColombia 

Justamente, en el listado de 26 jugadores para el primer reto de Rueda, ya se notan diferencias con Queiroz https://t.co/bakwOqbTWM","[{'text': 'SeleccionColombia', 'indices': [0, 18]}]"
rojas_gustavo69,caminando mis sueños por un hermoso planeta que much@s destruyen dia a dia.,un rincón de mi planeta azul ,5003,3074,53581,2018-09-08 12:03:30,2021-05-19 10:59:15,2,"Alerta Bogotá, Alcaldeza Claudia López su policía está violando gravemente los  derechos humanos de quien manifiesta. 
#SOSColombia #SOSColombiaDDDHH  #seleccioncolombia 
@personeriabta
@ClaudiaLopez @ONUHumanRights @MisionONUCol @amnistia @CIDH @hrw @Ccajar @NewYorkTimes_es https://t.co/MTH0ZR1ozL","[{'text': 'SOSColombia', 'indices': [119, 131]}, {'text': 'SOSColombiaDDDHH', 'indices': [132, 149]}, {'text': 'seleccioncolombia', 'indices': [151, 169]}]"
andreasports05,"🎙️⚽📺𝑪𝒐𝒎𝒖𝒏𝒊𝒄𝒂𝒅𝒐𝒓𝒂 𝑺𝒐𝒄𝒊𝒂𝒍 𝒚 𝑷𝒆𝒓𝒊𝒐𝒅𝒊𝒔𝒕𝒂 graduada, en constante formación. 📝📻 🚲  



Redacción: @RincondDeporte",,1312,171,1881,2011-04-21 07:22:10,2021-05-19 10:12:36,3,"🇨🇴 #SelecciónColombia | Los elegidos por Reinaldo Rueda para enfrentar a @SeleccionPeru y @Argentina en las eliminatorias.

➡️ Nota completa: https://t.co/5YRdCvl23c

#LaNuevaEraDelPeriodismo https://t.co/3haB8VOZm2","[{'text': 'SelecciónColombia', 'indices': [23, 41]}]"
sontantasnoches,,,285,211,17622,2014-06-05 03:02:20,2021-05-19 09:57:13,2,"#Eliminatorias #Catar2022 

La #SeleccionColombia no jugaría en Barranquilla y existe una gran posibilidad de jugar fuera del país⬇️ https://t.co/qHuX3yvwMf","[{'text': 'Eliminatorias', 'indices': [15, 29]}, {'text': 'Catar2022', 'indices': [30, 40]}, {'text': 'SeleccionColombia', 'indices': [46, 64]}]"
Discoveryfutbol,"El Fútbol no lo es todo, es lo único.
Especialistas en Fútbol Internacional. 
Web Variada e investigativa.",España,1694,923,28289,2010-01-06 05:57:51,2021-05-19 09:31:46,0,"Convocatoria para juegos ante Perú y Argentina https://t.co/mFWu2XbhK2
#SeleccionColombia #Colombia #Conmebol #futbol #Qatar2022","[{'text': 'SeleccionColombia', 'indices': [71, 89]}, {'text': 'Colombia', 'indices': [90, 99]}, {'text': 'Conmebol', 'indices': [100, 109]}, {'text': 'futbol', 'indices': [110, 117]}, {'text': 'Qatar2022', 'indices': [118, 128]}]"
JuanCarlosQB10,"Periodista deportivo.
Editor https://t.co/mYrSYgcp4t 
Opta España.  
ACORD BOGOTÁ y AIPS. 
Primero Dios.",España,1026,440,21667,2013-06-16 17:00:58,2021-05-19 09:31:05,0,"https://t.co/fNAXU8Gskq
@FCFSeleccionCol 
#SeleccionColombia #Colombia #futbol #Qatar2022","[{'text': 'SeleccionColombia', 'indices': [42, 60]}, {'text': 'Colombia', 'indices': [61, 70]}, {'text': 'futbol', 'indices': [71, 78]}, {'text': 'Qatar2022', 'indices': [79, 89]}]"
