username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
NatalioGOD,"Esto no es mas que un vehiculo para mi ego, un vertedero mental.",En algún lugar de un gran país,112,276,610,2020-02-13 02:20:38,2021-05-20 00:51:23,1,"@RiverPlate Carrascal, ponete las pilas, metete en el partido.
Demostra que te mereces la camiseta de #River y sino, devolvele la #10 a #Gallardo

Tus compañeros están haciendo un partido épico.

Vos ni te enteraste que el partido empezó y ya terminó el 1er tiempo

#CopaLibertadores
#epica","[{'text': 'River', 'indices': [118, 124]}]"
Flor_carp_s,"19 vueltas al ☀️















                 
                                     River⚪❤⚪               


  Messi ⭕⚪☀️⚪⭕",#ArgenTINI,289,401,11571,2020-05-11 19:55:26,2021-05-20 00:51:23,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Gonzalo57874699,"💥No Te Paro De Extrañar 
#Papá 
💥10/09/2018😭💔
💥Leo♌
💥20/03❤️
💥C.A.R.P ⚪❤️⚪
💥Mi Fe En Dios Determinará Mi Futuro!! ❤❤😍😍","Paraná, Argentina",1160,116,966,2021-01-05 23:01:08,2021-05-20 00:51:22,12,"¿QUÉ TE PARECIÓ EL PRIMER TIEMPO DE ENZO PÉREZ? 🤔

Con goles de Angileri y Julián Álvarez, River le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/wojLfUWDUP",[]
liliolivera9,,,1968,1972,99627,2015-10-10 17:47:53,2021-05-20 00:51:20,123,"Es uno de los mejores días de la carrera de Enzo Pérez. No tengo certezas, tampoco dudas. Señoras y señores, el River de Marcelo Gallardo le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/AIBAY3HTBT",[]
Cami_92uy,Uruguaya 🇺🇾 hincha de Peñarol 💛🖤,.,56,169,3911,2012-06-19 15:21:12,2021-05-20 00:51:20,0,Los jugadores de Santa Fe son un racimo de incapaces (por no decir otra palabra)…que manera de jugar poquito al futbol. Muy bien River. #CopaLibertadores,"[{'text': 'CopaLibertadores', 'indices': [136, 153]}]"
romerod88,❤Rafa&Sira mi razón de vivir❤ ⚽💪 🇪🇨,,617,84,8287,2018-01-18 03:14:21,2021-05-20 00:51:20,0,"Lo de #River es épico por donde lo miren.

#CopaLibertadores https://t.co/J0s2OGE51j","[{'text': 'River', 'indices': [6, 12]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Vikingfarmer2,Amo el sonido y la visual de comida cocinándose en aceite,,209,60,1196,2020-03-24 20:17:18,2021-05-20 00:51:19,0,"Y el área es de Enzo señores!!
#VamosRiver
#CopaLibertadores https://t.co/tJKPn0WQ7s","[{'text': 'VamosRiver', 'indices': [31, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
BucciPol,"Periodista Deportivo. Relator de fútbol para la Cadena Gol & Pop. Los relatores no entendemos de razones, solo entendemos de pasiones",,138,61,1628,2020-09-27 12:44:03,2021-05-20 00:51:19,0,"""Este PT es muy fácil de analizar: hubo un solo equipo en cancha"" dice @hugotorrescba sobre el 2-0 parcial de #River en #CopaLibertadores se vive por @golandpop y @golfmradio con los relatos de @tonymasson y los aportes de @tomicepeda01","[{'text': 'River', 'indices': [110, 116]}, {'text': 'CopaLibertadores', 'indices': [120, 137]}]"
MederoMirko,"Sorry losers and haters, but my I.Q. is one of the highest -and you all know it! Please don't feel so stupid or insecure,it's not your fault",,166,24,1399,2020-06-11 14:12:05,2021-05-20 00:51:18,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
esteban_millo36,Ganamos la final más soñada del mundo.,"Córdoba, Argentina",3660,5679,190265,2012-08-10 00:44:26,2021-05-20 00:51:17,8,Enzo Nicolás Pérez!! #CopaLibertadores https://t.co/usTYudrfdE,"[{'text': 'CopaLibertadores', 'indices': [40, 57]}]"
IsaTeles9,Apaixona pelo Flamengo ❤️🖤,,187,18,176,2019-01-25 03:09:06,2021-05-20 00:51:15,0,"FLAMENGO AMANHÃ É MEU ANIVERSÁRIO!!!

Por favor, ganha esse jogo hoje pra eu dormir tranquila e ficar feliz amanhã, vai ser um lindo presente 😭😭❤️🖤❤️🖤❤️
EU NASCI FLAMENGO 🎶🎶❤️🖤
#Flamengo #CopaLibertadores #LibertadoresFOXSports https://t.co/XY4LowVAAe","[{'text': 'Flamengo', 'indices': [177, 186]}, {'text': 'CopaLibertadores', 'indices': [187, 204]}, {'text': 'LibertadoresFOXSports', 'indices': [205, 227]}]"
calimarado,"Futbolista, hijo y amigo. 
🌎🇦🇷",Argentina,494,516,456,2020-11-27 03:01:27,2021-05-20 00:51:13,0,"Santa Fe juega la B metropolitana y no entra al reducido.

#LibertadoresFOXSports 
#CopaLibertadores 
#River","[{'text': 'LibertadoresFOXSports', 'indices': [59, 81]}, {'text': 'CopaLibertadores', 'indices': [83, 100]}, {'text': 'River', 'indices': [102, 108]}]"
DeportivoBA,"Periodismo serio y confiable: Información, resultados, análisis y más. Todos los lunes de 20 a 21hs en #InstagramLive: https://t.co/ST7ap5Jqqt","Buenos Aires, Argentina",121,915,19096,2015-03-13 21:05:40,2021-05-20 00:51:12,0,"#CopaLibertadores 🏆

En el José Amalfitani, con goles de Tarragona y Almada, #Vélez 🇦🇷 venció 2-1 a #UniónLaCalera 🇨🇱 y quedó muy cerca de clasificarse a Octavos de Final https://t.co/HrLhdfusbU","[{'text': 'CopaLibertadores', 'indices': [0, 17]}, {'text': 'Vélez', 'indices': [77, 83]}, {'text': 'UniónLaCalera', 'indices': [100, 114]}]"
dama_pa,"Como te pueden hacer un gol sacando del medio en una final ?

 

🙈🙉🙊


🤓 escribo boludece, nada personal y no todo es real","Paraná, Entre Rios",1490,909,70671,2009-09-17 03:37:16,2021-05-20 00:51:12,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Azca24,🌚,,129,103,1438,2019-09-16 10:18:58,2021-05-20 00:51:11,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
MassiBarrozo,"Todas las batallas en la vida sirven para enseñarnos algo, inclusive aquellas que perdemos...",Huinca Renanco,302,286,3836,2012-08-07 15:28:35,2021-05-20 00:51:10,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
DantazRenzo,"De paysandu ROU, vivo entre rios Arg..Amo el futbol.. fanatico de Nacional y River Plate los grandes del Rio de la Plata, m seguis t sigo...","Entre Ríos, Argentina",806,338,5456,2014-05-15 00:00:55,2021-05-20 00:51:09,6,Un rejuntado de la provincia de Santa Fe hacía un papel más digno. #CopaLibertadores,"[{'text': 'CopaLibertadores', 'indices': [85, 102]}]"
viktorclop,"licenciado en Filosofía e Historia. 
Con un pensamiento socio-crítico q busca un gran cambio para el país, por eso apoyo a Gustavo Petro y la Colombia Humana","Bogotá, D.C., Colombia",294,466,5593,2009-07-02 23:20:47,2021-05-20 00:51:08,0,"@WillyRodri13 River sin arquero y con un kinder le gana a SantaFe, definitivamente el futbol Colombiano en la libertadores y la sudamericana son un total  desastre. #CopaLibertadores","[{'text': 'CopaLibertadores', 'indices': [165, 182]}]"
PatoCornejo,"Comentarista deportivo ecuatoriano, Caravana,Di Blu; seguidor del cine, amante de la Natura y la buena música",Guayaquil-Salinas (Ecuador),6976,127076,246540,2010-07-12 02:41:11,2021-05-20 00:51:07,1,"Fin del 1T en Rio de Janeiro

@Flamengo 1 @LDU_Oficial 1

1x0 Pedro
1x1 Guerra de testa

NOTA: Expulsado William Arao de Fla con marcador 0x0.

#CopaLibertadores","[{'text': 'CopaLibertadores', 'indices': [144, 161]}]"
witosports,,,53,8,13,2020-01-16 20:18:10,2021-05-20 00:51:06,0,"Para destacar la labor de River, pero la defensa de Santa Fe se quedó en Bogotá
#CopaLibertadores","[{'text': 'CopaLibertadores', 'indices': [80, 97]}]"
SigaRadio,Programa deportivo de radio. Se emite de lunes a viernes de 21 a 22 hs y domingos de 13 a 15 hs por AM 610 (@radio610) Radio General San Martin,,999,824,87030,2014-02-05 03:59:18,2021-05-20 00:51:03,0,"#CopaLibertadores 
Final del Primer Tiempo, @RiverPlate le gana por 2-0 a @SantaFe.
El Millonario demuestra, una vez más, su ímpetu y conmueve por su entereza ante las adversidades. No pasó sobresaltos contra un flojo rival.
Por @DanteDufauOk.","[{'text': 'CopaLibertadores', 'indices': [0, 17]}]"
Simonnnnn_,"Tres Arroyos, Buenos Aires📍                                                       
20 || 11/03/2019 || 1/12/18⚽️","Tres Arroyos, Argentina",1206,1753,38256,2016-05-21 16:06:45,2021-05-20 00:51:01,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Leandrolns267,Leonino🦁♌,"Santa Fe, Argentina",509,212,24403,2013-01-04 23:07:46,2021-05-20 00:51:00,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
florenciaarenas,"Tecnica en Comercio internacional y aduanas
Hincha del mas Grande River Plate 9/12/18 
Radical con los ideales de #RaulAlfonsin Feminist 💚","Las Heras, Argentina",591,235,669,2010-07-23 20:40:48,2021-05-20 00:50:54,123,"Es uno de los mejores días de la carrera de Enzo Pérez. No tengo certezas, tampoco dudas. Señoras y señores, el River de Marcelo Gallardo le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/AIBAY3HTBT",[]
LAF_Mundial,⚽️⚽️ LAF - Liga Argentina de Futbol es un portal de noticias dedicado pura y exclusivamente para los amantes del Futbol Argentino y para todo el mundo.,,2916,1494,959,2020-12-12 20:00:21,2021-05-20 00:50:49,2,"#CopaLibertadores 🏆

⏰ET | #River 2 - 0 #SantaFe 

👏El “Millo” le gana muy bien a un inofensivo equipo Colombiano de sospechosa actitud que no pudo ni tirarle 1 centro al improvisado #EnzoPerez en 45’

✅Con empatar en la última estará en 8vos.

 https://t.co/MdpzrHJb0G","[{'text': 'CopaLibertadores', 'indices': [17, 34]}, {'text': 'River', 'indices': [44, 50]}, {'text': 'SantaFe', 'indices': [57, 65]}]"
TamiiiAyelen,"River Plate❤
#Promo2017
De Mi Novio💑💏","Florencio Varela, Argentina",1601,1695,28206,2012-10-17 04:29:45,2021-05-20 00:50:45,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
ZarzaThomas,Si pierdes tu propósito estas averiado.🌿🍃Alle grüm,,859,71,1133,2016-06-27 02:55:17,2021-05-20 00:50:44,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Pelon9_,Futuro periodista deportivo. by: @LicenciaturaJRF 🎙 El americanista que siempre opina quitándose la playera. 🦅,"Xochimilco, Distrito Federal",71,21,731,2016-12-10 16:43:04,2021-05-20 00:50:42,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
vivirenmelodias,- Amante de la música.❤️     |  TyM🐾  |                                                           •      |     9DIC18⚽   |    Wendya a todos.,Mi universo.,1062,1742,128822,2010-08-24 14:38:09,2021-05-20 00:50:38,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
ConLaGenteRos,Diario digital de Rosario,"Rosario, Argentina",1096,10131,140228,2017-12-10 21:06:45,2021-05-20 00:50:36,0,"🏆⚽️ #CopaLibertadores | ¡Final del primer tiempo! River le gana 2-0 a Independiente Santa Fe y con este resultado, queda primero del Grupo D

https://t.co/d6EN17R4gc","[{'text': 'CopaLibertadores', 'indices': [4, 21]}]"
respiraryatra,respirando por Sebastian:)) ren de river,"Córdoba, Argentina",549,1160,11767,2020-02-12 22:45:44,2021-05-20 00:50:35,123,"Es uno de los mejores días de la carrera de Enzo Pérez. No tengo certezas, tampoco dudas. Señoras y señores, el River de Marcelo Gallardo le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/AIBAY3HTBT",[]
NAbdulC,La única manera de evitar la tentación es caer en ella / Racing Club / Yo prendo el fuego,Mendoza,277,238,5803,2013-07-26 14:37:51,2021-05-20 00:50:34,0,Esto reafirma y sin menospreciar a nadie que el fútbol en Sudamérica y salvo alguna sorpresa es de Argentina y Brasil. #CopaLibertadores,"[{'text': 'CopaLibertadores', 'indices': [119, 136]}]"
_mateoromeroOK,"ig: mateoromero14 snapchat: mateomen_ok Ya está disponible “RECUERDOS”, entra al link y mírala completa https://t.co/GGcHn35gcv",Buenos Aires ,608,760,5307,2016-10-26 03:33:00,2021-05-20 00:50:31,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
suxxrez,,club atlético river plate,344,671,64984,2018-01-04 00:01:49,2021-05-20 00:50:31,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
MelyCeliz15,"Madrina de Maia,Ambar,Martina~💞 
#DamasGratis~ 🎶
#RogelioGabrielFunesMori- ❤

~River❤️",Buenos Aires ,548,588,56332,2012-08-17 17:08:19,2021-05-20 00:50:28,3,"Que Marcelo Gallardo dirija mi vida por favorrrr!! 🙏🏼

#River
#CopaLibertadores","[{'text': 'River', 'indices': [72, 78]}, {'text': 'CopaLibertadores', 'indices': [79, 96]}]"
RiverEsAmor,"Podcast dedicado al Club Atlético River Plate. Nos vemos en cualquier momento en
https://t.co/nQMc2ZLYLx",,123,82,607,2020-03-03 18:22:57,2021-05-20 00:50:28,0,"Primeros 5 minutos de ensueño. Con 2 goles rápidos que dieron tranquilidad y descomprimieron bastante. Después #River no controló el desarrollo pero tampoco lo sufrió demasiado. Con el amor que están defendiendo todos para cuidar a Enzo emociona. 

#CopaLibertadores","[{'text': 'River', 'indices': [111, 117]}, {'text': 'CopaLibertadores', 'indices': [249, 266]}]"
elPULP0,,,250,11783,67885,2010-09-12 16:47:34,2021-05-20 00:50:28,0,"#19May ||  ¡LA IMAGEN DEL DÍA📸! Enzo Pérez🇦🇷, vestido de arquero, celebrando la victoria 2-0 parcial de River Plate sobre Independiente Santa Fe por #CopaLibertadores en apenas 27 minutos. https://t.co/Gr0VIr5YuB""","[{'text': '19May', 'indices': [0, 6]}, {'text': 'CopaLibertadores', 'indices': [149, 166]}]"
Joacotobri,"|20 años|
|♊|
Te amo Messi. 
Abogacia UBA
💙💛💙",,252,277,76121,2014-10-06 22:33:42,2021-05-20 00:50:27,41,"⚽ #ProximoPartido 

🏆 #CopaLibertadores | Grupo C
#Boca - Barcelona SC 🇪🇨
🗓️ Jueves 20/5
🕘 21 Hs.
🏟️ La Bombonera
👤 Wilmar Roldán 🇨🇴
📺 ESPN - Facebook Watch

#VamosBoca 💙💛💙👊 https://t.co/sHOcy3pe9t","[{'text': 'ProximoPartido', 'indices': [20, 35]}, {'text': 'CopaLibertadores', 'indices': [40, 57]}, {'text': 'Boca', 'indices': [68, 73]}]"
martin_leonela,"Solo entiende mi locura, quien comparte mi pasión ⚽️❤🐔  C.A.R.P ⚪❤⚪",,93,42,10491,2013-10-19 02:19:12,2021-05-20 00:50:21,19,¡vamos River!!! Todos unidos!! #CopaLibertadores https://t.co/Fxit10BFy6,"[{'text': 'CopaLibertadores', 'indices': [50, 67]}]"
niiico_paez13,🍃Nico🍃,,66,54,1063,2020-06-10 02:46:54,2021-05-20 00:50:21,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
plotanio52,"Yo sigo fiel a mis pasos, que van tras mi necesidad.-
Fanático de #Queen.
Amante de la #Música.
Hincha de #RiverPlate.",Argentina-Entre Ríos-Paraná,1051,453,7481,2010-02-25 00:51:22,2021-05-20 00:50:19,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
WillyRodri13,"Experiencia en Deportes RCN, Diario AS, El Alargue, El Deportivo, Fútbol Total, Liga Postobón, Futbolred y Diario Deportivo. Autor biografía del Loco Arroyave",Bogotá,1976,12748,93332,2012-02-17 16:53:38,2021-05-20 00:50:19,0,"Santa Fe pierde 2-0 contra River Plate, que juega con 10 hombres (¿alguien ha visto a Jorge Carrascal en el Monumental?)

#CopaLibertadores https://t.co/Yb4eQaVrbj","[{'text': 'CopaLibertadores', 'indices': [122, 139]}]"
LWTXCLA,And i keep thinking back to the time under the canyon moon.,Eroda𓆟,111,100,421,2020-09-10 02:31:38,2021-05-20 00:50:19,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
SolMaida8,"Shine, Dream, Smile 💜 ot7 - Taekuka y futura licenciada",Magic Shop ,577,508,14903,2013-06-03 21:13:15,2021-05-20 00:50:19,123,"Es uno de los mejores días de la carrera de Enzo Pérez. No tengo certezas, tampoco dudas. Señoras y señores, el River de Marcelo Gallardo le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/AIBAY3HTBT",[]
gicattebeke,Make things happen ❤,Luque Paraguay,958,230,10285,2009-03-27 14:35:38,2021-05-20 00:50:18,16,#EstamosTodosLocos Cambio de canal para ver #CopaLibertadores y #River  le está ganando a Independiente Santa Fe por 2-0 sin suplentes y con un jugador como arquero 😳,"[{'text': 'EstamosTodosLocos', 'indices': [21, 39]}, {'text': 'CopaLibertadores', 'indices': [65, 82]}, {'text': 'River', 'indices': [85, 91]}]"
TNTSportsAR,Todo el fútbol de la Liga Profesional y el deporte argentino en un solo lugar ⚽️,,127,490278,136391,2017-04-19 19:50:53,2021-05-20 00:50:17,12,"¿QUÉ TE PARECIÓ EL PRIMER TIEMPO DE ENZO PÉREZ? 🤔

Con goles de Angileri y Julián Álvarez, River le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/wojLfUWDUP","[{'text': 'CopaLibertadores', 'indices': [141, 158]}]"
Pupi50134047,"Jugador de @clubbenhur

La puerta🏠Rafaela🏠",Rafaela,376,348,1975,2018-07-18 18:25:51,2021-05-20 00:50:13,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
niedru,Soda Stereo🎸 Hazar Ergüçlü❤️ River Plate⚽️ #Medcezir #WestWorld #Halo🎮 #Enduro🏍,,453,315,22930,2012-08-30 17:58:29,2021-05-20 00:50:12,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Walter21289956,"09/12/18 🏆
instagram walter ezequiel galeano
facebook walter ezequiel galeano
Soy hincha del club más grande de América  River plate 
marcelo gallardo mi idolo",FORMOSA ARGENTINA ,4997,1016,82137,2018-05-30 16:21:43,2021-05-20 00:50:11,19,¡vamos River!!! Todos unidos!! #CopaLibertadores https://t.co/Fxit10BFy6,"[{'text': 'CopaLibertadores', 'indices': [50, 67]}]"
Saxomofonista,"Clarinetista, Saxofonista, Director de Orquesta Sinfónica, profesor de música, hincha de Club Deportes Antofagasta",Antofagasta,945,804,17207,2010-12-16 04:07:27,2021-05-20 00:50:09,0,"Insisto... increíble lo que #River está haciendo. Y pensar que acá en Chile, un equipo se cagó entero por un supuesto contacto estrecho de un dirigente, no dejó entrar el bus del otro equipo al estadio, lloró, pataleó, se hizo el larry y lo re programaron... #CopaLibertadores","[{'text': 'River', 'indices': [28, 34]}, {'text': 'CopaLibertadores', 'indices': [259, 276]}]"
Carajo_89,,Argentina,307,29,627,2010-05-22 01:24:05,2021-05-20 00:50:08,123,"Es uno de los mejores días de la carrera de Enzo Pérez. No tengo certezas, tampoco dudas. Señoras y señores, el River de Marcelo Gallardo le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/AIBAY3HTBT",[]
marcoscac7,"River Plate  - 
San Martín C.C.",,687,622,19859,2010-12-12 22:07:20,2021-05-20 00:50:06,318,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
martin_leonela,"Solo entiende mi locura, quien comparte mi pasión ⚽️❤🐔  C.A.R.P ⚪❤⚪",,93,42,10491,2013-10-19 02:19:12,2021-05-20 00:50:05,8,Fabrizio Angileri dedicando a su padre #CopaLibertadores https://t.co/5PujnzQL3L,"[{'text': 'CopaLibertadores', 'indices': [58, 75]}]"
