username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
leodrappa,"🇻🇪🇮🇹. 26, la carrera me dejó calvo. Médico, fanático a muerte del fútbol, gaming y memes. Juventus y @betaeliza1 🖤. Preparándome para ser médico en 🇦🇺.","Valencia, Spain",536,201,11710,2016-07-06 08:40:03,2021-05-19 22:36:50,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
Gamestop_Booty,Juve • LCFC • DCU • NYY • Fins • UVA • RB Racing • Caps • Wizards • Spitfire,"Roanoke, VA",141,140,12244,2012-05-24 20:11:55,2021-05-19 22:36:13,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
QhuboCali,"Somos el periódico popular más leído de la capital vallecaucana. Contamos las historias del acontecer local, mostrando el lado humano de las noticias.","Cali, Colombia",5934,23156,16486,2019-02-19 19:15:31,2021-05-19 22:34:33,0,"La 'Juve', con Juan Guillermo Cuadrado, se quedó con la Copa al vencer 2-1 al Atalanta de Duván Zapata y Luis Fernando Muriel. https://t.co/6PbeH1MMj9",[]
futbolcapital7,Fútbol 😉😎!! y nada más.,,242,785,49443,2014-08-30 17:04:44,2021-05-19 22:34:07,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
ronaldsotoND,"Director de @nuestrosdporte2
Papá de Ronaldo (homenaje al Fenómeno) y Andrea (homenaje a Pirlo).",,8,158,778,2020-09-12 19:35:59,2021-05-19 22:31:52,4,"El colombiano Juan Guillermo Cuadrado completó 11 títulos con la #Juventus.
Scudetto 🏆🏆🏆🏆🏆
Coppa Italia 🏆🏆🏆🏆
Supercopa de Italia 🏆🏆

👉https://t.co/NvnagbcaIQ https://t.co/YpC97VOwab","[{'text': 'Juventus', 'indices': [86, 95]}]"
golesyjugadas11,"Goles, jugadas y mucho más",,9,2338,929,2020-09-07 15:34:23,2021-05-19 22:31:32,4,"El colombiano Juan Guillermo Cuadrado completó 11 títulos con la #Juventus.
Scudetto 🏆🏆🏆🏆🏆
Coppa Italia 🏆🏆🏆🏆
Supercopa de Italia 🏆🏆

👉https://t.co/NvnagbcaIQ https://t.co/YpC97VOwab","[{'text': 'Juventus', 'indices': [86, 95]}]"
JairoPino14,,,632,20,3307,2020-12-03 21:25:29,2021-05-19 22:31:14,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
DANIELRORTIZ,Comunicador Social en formación. Amante del Fútbol ⚽ y el cambio social del país. 🇨🇴,CUCUTA,242,110,37758,2011-02-20 17:31:52,2021-05-19 22:29:07,7,Juan Guillermo Cuadrado. 💪💪 https://t.co/fF6c4mnQJr,[]
JorgeMa49288176,,,64,30,11456,2016-12-25 18:14:06,2021-05-19 22:28:01,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
alvaro1628,,,88,50,1944,2012-12-01 21:44:07,2021-05-19 22:22:52,4,"Juan Guillermo Cuadrado con la Juventus: 

⚽️ 6 temporadas
🏆 11 títulos 
🎖 Tercer capitán 
🎗 Referente los últimos 3 años 

¿El mejor futbolista colombiano de los últimos años? El mejor futbolista colombiano de los últimos años. https://t.co/VbUNIJFIYe",[]
JoseHndz93,"Enamorado de Junior de Barranquilla. Fanático de River Plate y Barcelona. No te dejes llevar por todo lo que escribo por aquí, el 95% es sarcasmo.","Soacha, Colombia",312,1505,738397,2011-05-11 20:33:46,2021-05-19 22:21:25,4,"El colombiano Juan Guillermo Cuadrado completó 11 títulos con la #Juventus.
Scudetto 🏆🏆🏆🏆🏆
Coppa Italia 🏆🏆🏆🏆
Supercopa de Italia 🏆🏆

👉https://t.co/NvnagbcaIQ https://t.co/YpC97VOwab","[{'text': 'Juventus', 'indices': [86, 95]}]"
nuestrosdporte2,Portal deportivo. Nos suspendieron nuestra cuenta principal (@nuestrosdportes). Ayúdanos siguiendo esta para seguir conectados con la mejor información.,"Barranquilla, Colombia",942,4204,35379,2010-11-21 03:40:05,2021-05-19 22:20:04,4,"El colombiano Juan Guillermo Cuadrado completó 11 títulos con la #Juventus.
Scudetto 🏆🏆🏆🏆🏆
Coppa Italia 🏆🏆🏆🏆
Supercopa de Italia 🏆🏆

👉https://t.co/NvnagbcaIQ https://t.co/YpC97VOwab","[{'text': 'Juventus', 'indices': [65, 74]}]"
tribuna_tactica,Show radial y Vlog de opinión deportivo. Noticias del deporte mundial. Sábados de 2:00 a 3:00 p. m. por @RadioCaribe1280. Director: @davidleon_profe.,Barranquilla,218,13,112,2021-01-18 03:43:24,2021-05-19 22:18:04,0,"¡Colombia presente! Juan Guillermo #Cuadrado se consagró campeón de la #CopaItalia con la #Juventus, ante el Atalanta de Luis Fernando Muriel y Duván Zapata. Para la 'juve' marcaron #Kulusevski y #Chiesa, mientras que por parte de los de Bérgamo anotó #Malinovskiy. https://t.co/vwoEzrsDWE","[{'text': 'Cuadrado', 'indices': [35, 44]}, {'text': 'CopaItalia', 'indices': [71, 82]}, {'text': 'Juventus', 'indices': [90, 99]}, {'text': 'Kulusevski', 'indices': [182, 193]}, {'text': 'Chiesa', 'indices': [196, 203]}, {'text': 'Malinovskiy', 'indices': [252, 264]}]"
GerardoLozanoT1,+ Fútbol + Pasión + Deporte,,123,1,100,2021-05-15 08:43:43,2021-05-19 22:16:52,0,"🇨🇴🇨🇴🇨🇴

Gran jugador, pero mejor persona. Juan Guillermo Cuadrado no debe de tener haters. Dame siempre su desequilibrio, profesionalmente y humildad.

👏🏼👏🏼👏🏼 “EL PANITA”. https://t.co/B8rtBr2umI",[]
carlos_bonillag,Ingeniero Civil y Docente Universitario @UFPSCUCUTA.Deportes-Historia-Cultura☕,CÚCUTA,2631,482,8204,2010-10-04 19:06:41,2021-05-19 22:16:04,4,"¡CELEBRE PANITA🙌🏼! Juan Guillermo Cuadrado y un nuevo título con la Juventus de Italia🇮🇹, tras quedarse con la #CoppaItalia. 

🏆 El colombiano suma 11 títulos con el equipo italiano, y 13 en a lo largo de su carrera en Europa. #CafeterosXElMundo https://t.co/Pt5umwI3OP",[]
RonalMelndez1,Mi familia,,286,113,49036,2019-03-25 23:32:17,2021-05-19 22:15:30,4,"¡CELEBRE PANITA🙌🏼! Juan Guillermo Cuadrado y un nuevo título con la Juventus de Italia🇮🇹, tras quedarse con la #CoppaItalia. 

🏆 El colombiano suma 11 títulos con el equipo italiano, y 13 en a lo largo de su carrera en Europa. #CafeterosXElMundo https://t.co/Pt5umwI3OP",[]
ChrisGamboa18,En la cruz encuentro fragmentos del cielo.. Azul&Blanco está pintado mi 💙 Amor por el deporte. Entrenador & DT💪✝️,Bogotá DC,2191,256,31093,2012-06-17 16:31:37,2021-05-19 22:14:55,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
ToqueSports,¡La dosis de deporte que necesitas! ⚽️🏀⚾️🎾 🏈 • Facebook: Toque Sports • Instagram: @ToqueSports • YouTube: /ToqueSports,contacto@toquesports.com,380,21161,49564,2014-06-22 01:48:36,2021-05-19 22:14:44,4,"¡CELEBRE PANITA🙌🏼! Juan Guillermo Cuadrado y un nuevo título con la Juventus de Italia🇮🇹, tras quedarse con la #CoppaItalia. 

🏆 El colombiano suma 11 títulos con el equipo italiano, y 13 en a lo largo de su carrera en Europa. #CafeterosXElMundo https://t.co/Pt5umwI3OP","[{'text': 'CoppaItalia', 'indices': [111, 123]}, {'text': 'CafeterosXElMundo', 'indices': [227, 245]}]"
Clarine27695783,,,39,1,620,2020-08-05 14:01:49,2021-05-19 22:14:28,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
ORTEMAN10,"Mi memoria, es gracias a mi mamá.

Para datos inutiles, siganme.


Trate de jugar fútbol, ahora trato de correr.","MEDELLIN, COLOMBIA",630,361,10805,2009-10-30 07:09:31,2021-05-19 22:14:25,0,"Siempre Recordemos con amor, los que decian que Cuadrado era un mal jugador.
Titulo #11 desde que esta en la juventus.
Tutular importante con 3 dts diferentes.
Ofreciendo su polifuncionalidad a servicio del equipo, dejando el ego atras.
Crack eterno Juan Guillermo.",[]
mfca20,"Ingeniero de Sistemas, me gusta estar actualizado en temas como tecnología y videojuegos.",,282,175,45899,2011-12-22 16:25:42,2021-05-19 22:12:23,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
MichaelMuzzo,you know,montreal,856,318,41920,2012-10-05 15:34:42,2021-05-19 22:11:51,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
RonalMelndez1,Mi familia,,286,113,49036,2019-03-25 23:32:17,2021-05-19 22:10:20,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
qhubobga,"Somos el periódico popular más leído de Santander y de Colombia. Contamos las historias locales, de forma humana y real.",,40,717,1755,2021-03-05 20:45:17,2021-05-19 22:10:08,0,"El colombiano fue titular en la victoria de la Juventus sobre el Atalanta, en donde jugaron Duván Zapata y Luis Fernando Muriel.

#AsíPasó  #Noticias #qhubo

https://t.co/wAiMtHR39z","[{'text': 'AsíPasó', 'indices': [130, 138]}, {'text': 'Noticias', 'indices': [140, 149]}, {'text': 'qhubo', 'indices': [150, 156]}]"
RonalMelndez1,Mi familia,,286,113,49036,2019-03-25 23:32:17,2021-05-19 22:10:04,1,#CoppaItalia Juan Guillermo Cuadrado empata a Iván Ramiro Córdoba como el colombiano que más ha ganado la Coppa Italia (4). https://t.co/sWALUz8KqI,"[{'text': 'CoppaItalia', 'indices': [19, 31]}]"
nikolai68843464,comentaristas de deportes futbol Colombiano,"Bogotá, D.C., Colombia",274,36,263387,2018-08-16 03:55:42,2021-05-19 22:09:03,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
horozcoc,"Amante del buen fútbol, la buena salsa e hincha del América de Cali, Ibaguereño a mucho honor.","Bogotá, D.C., Colombia",445,45,3317,2015-05-16 23:12:03,2021-05-19 22:08:28,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
millaveerestu,"Seguimos trabajando por Montería y Córdoba.
MI LLAVE ERES TÚ!👍
instagram: @Millaveerestu","Montería, Córdoba, Colombia",96,205,177,2014-08-28 03:50:45,2021-05-19 22:06:47,0,"#Actualidad #Fútbol #LaImagen 
Juan Guillermo Cuadrado, se consagró hoy con su equipo Juventus como 🏆🇮🇹 ¡𝗖𝗔𝗠𝗣𝗘𝗢𝗡𝗘𝗦 𝗗𝗘 𝗟𝗔 𝗖𝗢𝗣𝗣𝗔 𝗜𝗧𝗔𝗟𝗜𝗔! ⚪️⚫️ #ITAL14NCUP 

Buena esa panita @cuadrado en Montería, Córdoba, Colombia https://t.co/XxzWdx8SVc","[{'text': 'Actualidad', 'indices': [0, 11]}, {'text': 'Fútbol', 'indices': [12, 19]}, {'text': 'LaImagen', 'indices': [20, 29]}, {'text': 'ITAL14NCUP', 'indices': [140, 151]}]"
Estiven01850895,,,78,2,26,2021-05-03 12:34:39,2021-05-19 22:04:24,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
Hnorena55,,,97,64,7702,2011-04-07 00:56:31,2021-05-19 22:03:38,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
BluRadioCo,"FM Bogotá 89.9, Barranquilla 100.1, Medellín 97.9, Cali 91.5, Villavicencio 96.3, Neiva 103.1, Eje Cafetero 94.1, Boyacá 103.1, Cartagena 93.5 Bucaramanga 960AM","Bogotá, D.C., Colombia",2095,2933267,866280,2012-06-29 17:20:34,2021-05-19 22:01:57,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
blogdeportivo,Los deportes en Colombia y el mundo a través del debate y la información de @BluradioCo,,434,124503,100506,2012-08-29 15:03:08,2021-05-19 22:01:42,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [0, 6]}, {'text': 'DeportesBLU', 'indices': [132, 144]}]"
maulo2011,"Cuándo el Poderoso sale a jugar, siento en el alma una emoción, que hasta parece que se metiera a esa cancha mi corazón. 💙❤️","Medellín, Colombia",870,2334,37964,2011-01-15 21:00:40,2021-05-19 22:01:39,0,Sos inmenso Juan Guillermo. 👏🏻 https://t.co/RlEmYuVSa3,[]
pcallej,"Filósofo, literato, un poco antropólogo.","Medellín, Colombia.",2182,2442,49461,2009-10-10 07:49:45,2021-05-19 22:00:55,4,"Juventus campeón de la Copa Italia y otro título más para Juan Guillermo Cuadrado, siendo titular y teniendo un alto rendimiento. El mejor futbolista colombiano de la última década en Europa.",[]
juangonzalezfut,"Arquitecto - Opiniones sobre fútbol, a veces estadísticas.","Barranquilla, Colombia",303,465,16679,2018-12-27 18:56:31,2021-05-19 22:00:28,5,"¡CAMPEÓN⚫️🏆! Juan Guillermo Cuadrado🇨🇴 y la Juventus se consagraron campeones de la #CoppaItalia luego de derrotar 2-1 a Atalanta, que tuvo a los colombianos Duvan Zapata y Luis Fernando Muriel en el partido. 

🙌🏼 Título número 11 para el jugador en el fútbol italiano. https://t.co/niRRgA66MH","[{'text': 'CoppaItalia', 'indices': [101, 113]}]"
GiankaJuve,"Just a dude talking about Juve ⚪⚫ and occasionally (frequently, nowadays) politics 🇻🇪🇮🇹🇺🇸",,99,49,2103,2019-06-13 22:21:41,2021-05-19 22:00:22,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
Radio10deMarzo,Síguenos para informarte de lo mejor del mundo y disfrutar con la música que más nos gusta.,Colombia,421,198,12362,2016-11-02 00:46:24,2021-05-19 22:00:04,0,Juan Guillermo Cuadrado gana con Juventus la Copa de Italia https://t.co/LIPaHOa0WB,[]
BalonCentralCo,"💻 Medio deportivo colombiano.
Somos hinchas del deporte. ⚽️🚴🎾",,446,2256,9463,2018-02-05 17:19:50,2021-05-19 21:58:29,0,"¡PANITA CAMPEÓN! 🕺🇨🇴 La Juventus de Juan Guillermo Cuadrado y Cristiano Ronaldo se llevaron la Copa Italia al derrotar a la Atalanta. 

Mire los goles del partido aquí. 👉https://t.co/Q9tKKnnCu9 https://t.co/JahnipFwVT",[]
AquiColombiaInt,"Disfrute y Comparte 
NOTICIAS POSITIVAS MUNDIALES

⚽ #DeportesColombianos 🚴 - 🎼 #MúsicaColombiana 
🍽 #GastronomíaColombiana ☕ 
 AquíColombia​.Com 🇨🇴",Sunny Isles Beach Fl. USA,4814,2221,22091,2009-09-07 18:56:32,2021-05-19 21:57:54,5,"¡CAMPEÓN⚫️🏆! Juan Guillermo Cuadrado🇨🇴 y la Juventus se consagraron campeones de la #CoppaItalia luego de derrotar 2-1 a Atalanta, que tuvo a los colombianos Duvan Zapata y Luis Fernando Muriel en el partido. 

🙌🏼 Título número 11 para el jugador en el fútbol italiano. https://t.co/niRRgA66MH","[{'text': 'CoppaItalia', 'indices': [101, 113]}]"
WilsonS63316179,Alegre,,67,1,362,2019-07-23 23:28:56,2021-05-19 21:57:32,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
AquiColombiaInt,"Disfrute y Comparte 
NOTICIAS POSITIVAS MUNDIALES

⚽ #DeportesColombianos 🚴 - 🎼 #MúsicaColombiana 
🍽 #GastronomíaColombiana ☕ 
 AquíColombia​.Com 🇨🇴",Sunny Isles Beach Fl. USA,4814,2221,22091,2009-09-07 18:56:32,2021-05-19 21:57:22,1,"#Fútbol Juventus, con Cuadrado, derrotó al Atalanta de Muriel y Duván y se coronó campeón de la Coppa Italia #ColombianosEnElExterior  https://t.co/BUQiOm675O","[{'text': 'Fútbol', 'indices': [19, 26]}]"
andresosorio81,Hincha # 1 del Real Madrid. Snapchat: andresmadrid81. Instagram: andresosoriod. Totalmente Apolítico!!!,Bucaramanga,751,265,6689,2011-06-20 18:12:05,2021-05-19 21:56:51,7,Juan Guillermo Cuadrado. 💪💪 https://t.co/fF6c4mnQJr,[]
BolavipCo,Todo el fútbol colombiano en un sólo lugar.,Colombia,936,97486,63877,2011-05-21 23:48:45,2021-05-19 21:56:42,4,"Juan Guillermo Cuadrado con la Juventus: 

⚽️ 6 temporadas
🏆 11 títulos 
🎖 Tercer capitán 
🎗 Referente los últimos 3 años 

¿El mejor futbolista colombiano de los últimos años? El mejor futbolista colombiano de los últimos años. https://t.co/VbUNIJFIYe",[]
alex1221a,"Futbolero, rock",,84,12,647,2017-11-08 23:25:49,2021-05-19 21:56:24,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
SoledadNTC,Principal portal de noticias del departamento de Soledad. Te brindaremos información de las ultimas noticias acontecidas en nuestro municipio.,"Soledad, Colombia",278,447,3402,2018-06-27 21:11:18,2021-05-19 21:56:16,0,Juan Guillermo Cuadrado se coronó campeón de la Copa de Italia con Juventus https://t.co/OmG6d9AT1d,[]
jggh1955,"Pensionado, seguidor del Dim y la Juventus.",Medellin -Antioquia -Colombia,5000,1088,20854,2013-09-07 14:29:12,2021-05-19 21:54:20,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
Depor_Colombia,Cuenta alterna a Deporte Colombiano (@deportcolombia). Twitter nos suspendió la cuenta antigua.,,462,5719,13751,2012-04-07 15:09:12,2021-05-19 21:54:02,1,"Fútbol ⚽️ | ¡Cuadrado campeón en Italia 🇮🇹!

- En la final de la Coppa Italia, Juventus derrotó 2-1 al Atalanta y se coronó campeón de este torneo. Juan Guillermo Cuadrado sumó su título 11 con el equipo de Turín. ¡Grande Panita 🏆 💪🏻! https://t.co/CnZsbYLuVx",[]
nelcalceto,PERIODISTA DEPORTIVO CON 30 AÑOS EN EL  OFICIO. Trabajo Independiente. En Instagram nelsoncalceto. Fan Page en Facebook CALCETO  FÚTBOL @NelsonCalceto,CALI,968,11779,26331,2010-07-14 03:16:31,2021-05-19 21:53:44,0,"Un nuevo título para la Juventus. Celebra Juan Guillermo Cuadrado, el mejor jugador Colombiano en Europa. Al lado de Pirlo y Buffon. https://t.co/eJwSHpmP5C",[]
BolavipCo,Todo el fútbol colombiano en un sólo lugar.,Colombia,936,97486,63877,2011-05-21 23:48:45,2021-05-19 21:53:01,0,"🤪Es todo un loquillo🤪 Cuadrado sacó su 'spray' de espuma y prendió la fiesta de la Juventus: https://t.co/eMqErZ9VNC

Cerró la temporada siendo el mejor jugador de la Juventus... 👏🇨🇴 https://t.co/OtuU7oi4tb",[]
ZachyStugatz,Educator. Please Remember. Fino Alla Fine. Sounders ‘Till I Die. MillsSensei’s RETROGrade on Twitch. No Damage - A Star Wars Podcast. Bella ciao ☭,,518,487,53361,2010-01-21 02:54:10,2021-05-19 21:50:44,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
CfdeportesCOL,"Infórmate de las últimas Noticias de deporte nacional e internacional 
🚴🏻‍♂️🏊🏻‍♂️⛹🏻‍♀️🏆🏀🏋🏻‍♂️🥊⚽
*No solo somos fútbol.","Bogotá, D.C., Colombia",587,271,2671,2017-10-10 22:30:52,2021-05-19 21:50:17,0,"Líder de asistencias con 17, titular con Allegri, Sarri y Pirlo y hoy consigue su título 11 con la Juve.

Siempre crack panita Juan Guillermo @Cuadrado 🇨🇴👏 https://t.co/yO9FHJQnNP",[]
GallonFdoD,Mi compañero de vida es un Basset hound llamado Ulises. Ni de izquierda ni de derecha.,"Armenia, Colombia",621,199,17898,2016-08-25 03:04:32,2021-05-19 21:49:56,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
Yordidy,"🇨🇴 Amante Del Buen Fútbol.😍⚽ No Me Duele Los Actos De La Gente Mala, Me Duele La Indiferencia De La Gente Buena ✊🏽",colombia ,732,171,10926,2012-02-03 01:11:32,2021-05-19 21:49:26,0,"Simplemente Juan Guillermo cuadrado, pedazo de jugador https://t.co/0oF4CsX8fy",[]
AJJS0291,"International Business Student.
9 de Feb → la vida no te enseña a ser fuerte, te obliga a serlo.←",Barranquilla,198,287,20563,2010-05-08 06:29:21,2021-05-19 21:49:22,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
cecorrehumor,"La primera obligación de todo ser humano es ser feliz, la segunda es hacer feliz a los demás - Mario Moreno Cantinflas",Bogota - Colombia,374,155345,8213,2011-03-20 00:21:14,2021-05-19 21:48:38,0,"@Cuadrado mis respetos y felicitaciones juan guillermo, hay que hacer un verdadero capitulo aparte con su trabajo honesto, de sacrificio, disciplina, entrega y amor por su futbol, llega cada vez mas lejos, callado, humilde, sin ruido, mientras aqui le dan prensa a otros. EXITOS",[]
jfervargascr,,,1090,262,155053,2010-06-22 16:25:58,2021-05-19 21:47:30,4,"#DeportesRCN |Protagonista de principio a fin| 

Juan Guillermo Cuadrado, genio y figura en el título de Juventus de Copa Italia

El equipo de Turín se impuso frente a Atalanta en la final y fueron Duván Zapata y Luis Fernando Muriel los que no pudieron... https://t.co/QgsPauYZtl","[{'text': 'DeportesRCN', 'indices': [21, 33]}]"
saidjaherrera,,,96,60,16025,2011-03-10 21:01:45,2021-05-19 21:46:19,1,"⏰ ¡Juventus campeón de la Copa Italia! 🏆 🇮🇹 

Juan Guillermo Cuadrado fue titular y figura en el equipo de Andrea Pirlo. 

@Atalanta_BC 1 🆚 2 @juventusfc https://t.co/5RgoeZUVqQ",[]
sergiohinestro8,"Sonríe y disfruta de la vida todos los días 😊
Medico, especialista en nutrición clinica y docencia universitaria, experto en obesidad y nutricion oncológica.",,154,20,129,2021-04-13 13:14:47,2021-05-19 21:45:52,0,@titopuccettic para mi el jugador con mejor presente es juan guillermo cuadrado... sin duda,[]
JuanNavidad10,Soy de peluche. 3:16 . Admin @yotuveorg.  https://t.co/hWzqYUBbf7 https://t.co/Dldp7r1OxZ  https://t.co/VqmXgq8zkn Snapchat: https://t.co/LJIQ8yQEM6,Bogota Colombia,11657,16813,288700,2009-07-29 04:46:31,2021-05-19 21:44:42,7,Juan Guillermo Cuadrado. 💪💪 https://t.co/fF6c4mnQJr,[]
504Andres,,,346,23,1793,2012-08-31 00:00:24,2021-05-19 21:44:28,7,Juan Guillermo Cuadrado. 💪💪 https://t.co/fF6c4mnQJr,[]
nikolai68843464,comentaristas de deportes futbol Colombiano,"Bogotá, D.C., Colombia",274,36,263387,2018-08-16 03:55:42,2021-05-19 21:43:49,3,"#Video Cuadrado (@Cuadrado), campeón de Copa Italia; alzó la bandera de Colombia al derecho ⚽👉 https://t.co/Ot9nUpu5jc https://t.co/p4RNtCOzLS","[{'text': 'Video', 'indices': [11, 17]}]"
klvin2305,Cero confianza,Barquisimeto- Venezuela,1101,294,76298,2010-04-04 22:18:09,2021-05-19 21:43:43,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
CanalTropicaltv,"♻️Conectados Contigo♻️                                            💻Portal Web Informativo y Noticioso//Local, Nacional e Internacional🌎",Barranquilla - Colombia,3280,3438,77559,2014-01-05 21:37:28,2021-05-19 21:42:33,0,Juan Guillermo Cuadrado le ganó el duelo a Muriel y Zapata en final de Copa Italia https://t.co/iHkOXG9mw7,[]
arleydeportes,Comunicador Social - Periodista de la UPB Bucaramanga. Trabajo en Blu Radio y el Canal TRO.,Bucaramanga,1839,14948,25255,2012-07-10 23:27:15,2021-05-19 21:41:57,7,Juan Guillermo Cuadrado. 💪💪 https://t.co/fF6c4mnQJr,[]
jdba94,"Publicidad y Mercadeo, Brandring 
hicha de @FCBarcelona_es y @MillosFCoficial",,1593,338,1105,2013-08-16 20:14:06,2021-05-19 21:41:38,1,"Alphonso Davies 🇨🇦 y Juan Guillermo Cuadrado 🇨🇴 son parte de los mejores laterales del mundo ⚽️🔝

Para ti, ¿quién es el mejor? 🤔 https://t.co/itJ2lsECtf",[]
44longbally,"Funny black and proud 

🦓 ▫️◾️▫️▫️#juve

✊🏿 BLM ✊🏾 ✊🏽 



⚽️ 



LDN #welcometobrixitonhill",LDN+Paris+Newyork,286,22,799,2021-02-08 11:53:47,2021-05-19 21:40:51,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
cristianbagett,,Cartagena La Fantastica,3580,1150,101904,2009-08-07 14:17:02,2021-05-19 21:40:33,3,Juventus venció 2 a 1 al Atalanta en la final de Coppa Italia. Juan Guillermo Cuadrado 🇨🇴 festeja nuevo título. El portero Gianluiggi Buffon se despide de la Juventus con el título de Coppa ITALIA 🇮🇹. Portero Campeón del Mundo en 2006. Jugó en 4 décadas. Fuori Clase,[]
StilePirlo,Juventus - Azzurri - Philly,,262,180,1038,2018-12-13 19:48:41,2021-05-19 21:39:35,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
